time,hour,day,weekday,Consumption,Production,Nuclear,Wind,Hydroelectric,Oil and Gas,Coal,Solar,Biomass
51134,21,2133,#Sunday,6378,4870,1371,228,1327,1040,857,0,43
51161,3,2135,#Tuesday,5518,5003,1366,809,1034,1087,662,0,44
51188,6,2136,#Wednesday,6605,5127,1375,85,1280,1568,748,0,48
51215,9,2137,#Thursday,6909,5790,1346,34,1152,1587,776,830,49
51242,12,2138,#Friday,5873,5909,1313,84,1038,1539,804,1077,46
51269,15,2139,#Saturday,6588,6803,1382,1575,1160,1582,884,164,40
51296,18,2140,#Sunday,7115,7301,1385,2168,1370,1451,884,0,41
51323,21,2141,#Monday,7544,5890,1372,562,1366,1665,884,0,42
51350,10,2143,#Wednesday,8023,5957,1345,170,1860,1624,725,187,32
51377,16,2144,#Thursday,7805,5385,1334,5,1439,1740,798,5,44
51404,19,2145,#Friday,8111,6111,1360,533,1394,1627,1153,0,42
51432,3,2147,#Sunday,5457,5393,1378,344,1060,1611,964,0,37
51459,6,2148,#Monday,6800,5817,1379,597,1132,1651,1019,0,36
51486,11,2149,#Tuesday,7115,5643,1384,30,1111,1448,916,713,37
51513,16,2150,#Wednesday,7879,6725,1382,1561,1233,1663,839,2,38
51540,19,2151,#Thursday,8073,5703,1363,442,1450,1561,831,0,40
51567,22,2152,#Friday,6828,7350,1374,2369,1163,1569,822,0,36
51594,1,2154,#Sunday,5667,6010,1381,1121,1089,1548,825,0,38
51621,4,2155,#Monday,5418,4622,1384,196,694,1594,714,0,40
51648,9,2156,#Tuesday,7824,5716,1379,131,1202,1621,845,479,41
51675,14,2157,#Wednesday,7692,5672,1372,166,1183,1520,1015,372,40
51703,18,2158,#Thursday,8340,6148,1359,950,1319,1554,901,0,36
51730,21,2159,#Friday,7708,5502,1357,332,1345,1514,901,0,38
51757,2,2161,#Sunday,5365,6511,1376,1930,962,1407,793,0,41
51784,5,2162,#Monday,5712,5861,1372,1167,1023,1480,778,0,41
51811,10,2163,#Tuesday,8287,5542,1339,114,1461,1549,842,180,45
51838,13,2164,#Wednesday,8441,5740,1355,248,1533,1603,862,91,43
51865,19,2165,#Thursday,8416,5790,1365,567,1426,1506,877,0,44
51892,3,2167,#Saturday,5874,6121,1380,1352,1027,1485,834,0,40
51919,6,2168,#Sunday,5762,5338,1384,703,1082,1269,862,0,36
51946,11,2169,#Monday,8502,7316,1363,2141,1242,1579,850,93,37
51974,15,2170,#Tuesday,8239,6656,1381,1557,1208,1649,779,23,42
52001,21,2171,#Wednesday,7797,6137,1378,521,1475,1904,814,0,41
52028,0,2173,#Friday,6310,5476,1368,237,1246,1756,823,0,43
52055,3,2174,#Saturday,5937,5177,1375,88,1170,1698,800,0,46
52082,6,2175,#Sunday,5713,6140,1376,1706,780,1435,788,0,44
52109,20,2176,#Monday,8276,7698,1361,2418,1390,1768,699,0,48
52136,1,2178,#Wednesday,5920,5910,1378,941,1126,1650,751,0,46
52163,4,2179,#Thursday,5958,5434,1378,434,1145,1680,753,0,43
52190,7,2180,#Friday,7396,6021,1386,646,1341,1795,805,0,39
52217,10,2181,#Saturday,7226,7105,1380,2257,1033,1560,751,77,40
52245,14,2182,#Sunday,6104,5546,1380,446,1108,1528,746,296,38
52272,17,2183,#Monday,8116,6872,1353,1812,1324,1663,645,0,47
52299,20,2184,#Tuesday,6846,7105,1380,2446,1240,1415,582,0,37
52326,23,2185,#Wednesday,5407,7254,1381,2679,974,1554,636,0,29
52353,2,2187,#Friday,4974,6170,1378,1577,986,1457,741,0,31
52380,8,2188,#Saturday,6327,5016,1387,913,1152,745,761,1,39
52407,11,2189,#Sunday,6198,4941,1384,-18,1244,1425,745,110,40
52434,14,2190,#Monday,6876,5121,1342,0,1224,1536,747,212,42
52461,17,2191,#Tuesday,7580,5584,1381,563,1188,1626,773,0,40
52488,20,2192,#Wednesday,6088,6641,1386,1668,1197,1605,743,0,37
52516,0,2194,#Friday,5331,6769,1392,2061,985,1583,707,0,37
52543,3,2195,#Saturday,5275,4888,1382,254,923,1593,698,0,37
52570,11,2196,#Sunday,4988,5257,1391,210,719,1530,676,672,44
52597,14,2197,#Monday,5665,6054,1393,986,1106,1526,589,407,44
52624,17,2198,#Tuesday,6904,5764,1369,662,1274,1786,621,0,43
52651,20,2199,#Wednesday,7587,6677,1380,1257,1557,1629,802,0,45
52678,23,2200,#Thursday,6199,5850,1376,879,1142,1625,767,0,41
52705,2,2202,#Saturday,5658,6058,1386,1134,1015,1672,801,0,49
52732,5,2203,#Sunday,5487,4965,1381,36,1027,1665,805,0,50
52759,8,2204,#Monday,8194,6100,1383,495,1353,1836,946,14,53
52786,11,2205,#Tuesday,7555,6303,1342,311,1284,1613,1109,589,50
52814,15,2206,#Wednesday,7819,5984,1355,230,1365,1706,999,274,50
52841,18,2207,#Thursday,8767,6454,1373,310,1506,1873,1318,0,54
52868,21,2208,#Friday,7807,7603,1377,1776,1441,1840,1111,0,57
52895,4,2210,#Sunday,5669,6770,1388,1656,988,1808,866,0,51
52922,7,2211,#Monday,7642,5399,1386,-7,1318,1666,983,0,54
52949,10,2212,#Tuesday,8396,5974,1350,138,1381,1662,1166,212,59
52976,13,2213,#Wednesday,8016,6098,1338,171,1354,1685,1212,274,57
53003,18,2214,#Thursday,8296,5942,1376,163,1502,1602,1213,0,59
53030,21,2215,#Friday,7115,6062,1380,515,1436,1548,1121,0,59
53057,0,2217,#Sunday,5862,5265,1379,153,1078,1793,806,0,55
53085,4,2218,#Monday,5378,5987,1382,1510,657,1633,752,0,52
53112,7,2219,#Tuesday,7592,5601,1363,181,1311,1757,923,0,56
53139,10,2220,#Wednesday,7090,6382,1377,827,1308,1539,763,507,55
53166,13,2221,#Thursday,6563,5703,1374,41,1273,1579,798,576,56
53193,18,2222,#Friday,8177,5508,1380,43,1540,1678,797,0,60
53220,12,2224,#Sunday,6093,5279,1347,338,1026,1386,897,223,57
53247,15,2225,#Monday,7550,7361,1360,1565,1313,1776,965,319,61
53274,18,2226,#Tuesday,8524,6201,1367,303,1483,1702,1257,0,59
53301,21,2227,#Wednesday,7896,6630,1361,1052,1474,1563,1116,0,58
53328,0,2229,#Friday,6430,6696,1374,1391,1133,1648,1087,0,59
53356,14,2230,#Saturday,6938,6890,1338,1201,1063,1604,1186,436,58
53383,17,2231,#Sunday,6716,6004,1379,491,1179,1679,1149,62,57
53410,22,2232,#Monday,7473,6372,1378,462,1522,1728,1218,0,56
53437,3,2234,#Wednesday,6216,6182,1390,1053,991,1590,1098,0,59
53464,19,2238,#Sunday,7571,6370,1381,875,1201,1581,1234,0,70
53491,1,2240,#Tuesday,6456,6237,1372,1214,952,1422,1203,0,69
53518,4,2241,#Wednesday,6470,6025,1376,435,1128,1606,1409,0,70
53545,11,2242,#Thursday,7500,6750,1358,383,1195,1485,1350,897,72
53572,16,2243,#Friday,7624,6892,1360,1218,1124,1485,1259,368,72
53599,1,2245,#Sunday,6217,5551,1373,373,993,1578,1164,0,69
53627,11,2246,#Monday,7190,6412,1331,325,1262,1078,1157,1162,69
53654,20,2247,#Tuesday,8361,5718,1372,62,1498,1488,1211,0,69
53681,23,2248,#Wednesday,6763,6739,1369,1455,1102,1541,1198,0,72
53708,2,2250,#Friday,6032,6262,1375,1350,979,1506,964,0,74
53735,7,2251,#Saturday,6412,5689,1376,644,1118,1547,914,4,71
53762,10,2252,#Sunday,5797,5692,1380,319,1103,1491,843,473,70
53789,13,2253,#Monday,6809,6479,1360,290,1622,1261,885,982,70
53816,16,2254,#Tuesday,6484,5821,1308,80,1430,1384,882,660,66
53843,19,2255,#Wednesday,8112,6160,1367,783,1665,1317,948,0,68
53870,22,2256,#Thursday,6717,5407,1366,140,1582,1315,929,0,73
53898,2,2258,#Saturday,5574,4644,1377,166,1130,1313,589,0,68
53925,5,2259,#Sunday,5207,4736,1379,460,1077,1158,587,0,62
53952,8,2260,#Monday,6899,5404,1375,96,1377,1335,644,494,57
53979,18,2261,#Tuesday,7506,6563,1374,1494,1593,1234,799,8,57
54006,23,2262,#Wednesday,5957,5980,1370,982,1277,1371,920,0,58
54033,2,2264,#Friday,5404,6503,1376,1967,1057,1312,728,0,62
54060,10,2265,#Saturday,5715,6122,1373,1055,1171,1086,867,499,53
54087,13,2266,#Sunday,4884,5052,1374,344,898,961,772,645,53
54114,16,2267,#Monday,7295,6080,1364,512,1884,1209,822,219,64
54141,19,2268,#Tuesday,8201,6822,1370,1518,1689,1192,965,0,63
54169,23,2269,#Wednesday,6378,5734,1382,710,1530,1166,874,0,71
